URL,1,2,3,4,5,6,7,8,9
https://www.nytimes.com/2020/03/17/business/media/coronavirus-television-netflix.html,https:,,www.nytimes.com,2020,03,17,business,media,coronavirus-television-netflix.html
https://www.nytimes.com/2020/03/17/arts/grace-vanderwaal-stargirl.html,https:,,www.nytimes.com,2020,03,17,arts,grace-vanderwaal-stargirl.html,
https://www.nytimes.com/2020/03/14/business/coronavirus-refunds.html,https:,,www.nytimes.com,2020,03,14,business,coronavirus-refunds.html,
https://www.nytimes.com/2020/03/12/movies/soul-pixar-jamie-foxx.html,https:,,www.nytimes.com,2020,03,12,movies,soul-pixar-jamie-foxx.html,
https://www.nytimes.com/2020/03/13/business/dealbook/coronavirus-markets-stocks.html,https:,,www.nytimes.com,2020,03,13,business,dealbook,coronavirus-markets-stocks.html
https://www.nytimes.com/2020/03/03/business/disney-hudson-square.html,https:,,www.nytimes.com,2020,03,03,business,disney-hudson-square.html,
https://www.nytimes.com/2020/03/12/movies/streaming-movies-roundtable.html,https:,,www.nytimes.com,2020,03,12,movies,streaming-movies-roundtable.html,
https://www.nytimes.com/2020/02/26/business/media/bob-chapek-disney-ceo.html,https:,,www.nytimes.com,2020,02,26,business,media,bob-chapek-disney-ceo.html
https://www.nytimes.com/2020/03/09/sports/golf/pga-tour-tv-deal.html,https:,,www.nytimes.com,2020,03,09,sports,golf,pga-tour-tv-deal.html
https://www.nytimes.com/2020/02/25/business/media/bob-iger-disney-ceo.html,https:,,www.nytimes.com,2020,02,25,business,media,bob-iger-disney-ceo.html
https://www.nytimes.com/2020/03/01/business/the-week-in-business-it-was-all-about-the-coronavirus.html,https:,,www.nytimes.com,2020,03,01,business,the-week-in-business-it-was-all-about-the-coronavirus.html,
https://www.nytimes.com/2020/02/27/business/dealbook/coronavirus-corporate-response.html,https:,,www.nytimes.com,2020,02,27,business,dealbook,coronavirus-corporate-response.html
https://www.nytimes.com/2020/02/26/business/dealbook/coronavirus-cdc-markets.html,https:,,www.nytimes.com,2020,02,26,business,dealbook,coronavirus-cdc-markets.html
https://www.nytimes.com/2020/02/23/movies/call-of-the-wild-dog.html,https:,,www.nytimes.com,2020,02,23,movies,call-of-the-wild-dog.html,
https://www.nytimes.com/2020/02/04/business/media/disney-earnings.html,https:,,www.nytimes.com,2020,02,04,business,media,disney-earnings.html
https://www.nytimes.com/2020/02/05/us/lion-king-berkeley-movie-licensing.html,https:,,www.nytimes.com,2020,02,05,us,lion-king-berkeley-movie-licensing.html,
https://www.nytimes.com/2020/02/07/business/coronavirus-business-impact.html,https:,,www.nytimes.com,2020,02,07,business,coronavirus-business-impact.html,
https://www.nytimes.com/2020/02/06/movies/timmy-failure-mistakes-were-made-review.html,https:,,www.nytimes.com,2020,02,06,movies,timmy-failure-mistakes-were-made-review.html,
https://www.nytimes.com/2020/01/17/business/media/disney-fox-name.html,https:,,www.nytimes.com,2020,01,17,business,media,disney-fox-name.html
https://www.nytimes.com/2020/02/04/technology/section-230-lobby.html,https:,,www.nytimes.com,2020,02,04,technology,section-230-lobby.html,
https://www.nytimes.com/2020/02/03/theater/hamilton-film-release-date.html,https:,,www.nytimes.com,2020,02,03,theater,hamilton-film-release-date.html,
https://www.nytimes.com/2020/01/11/well/family/Disney-running-marathon-costumes.html,https:,,www.nytimes.com,2020,01,11,well,family,Disney-running-marathon-costumes.html
https://www.nytimes.com/2020/01/08/travel/disney-parks-moms-panel.html,https:,,www.nytimes.com,2020,01,08,travel,disney-parks-moms-panel.html,
https://www.nytimes.com/2020/01/30/sports/football/super-bowl-halftime-1995.html,https:,,www.nytimes.com,2020,01,30,sports,football,super-bowl-halftime-1995.html
https://www.nytimes.com/2020/01/29/technology/personaltech/paying-subscription-services.html,https:,,www.nytimes.com,2020,01,29,technology,personaltech,paying-subscription-services.html
https://www.nytimes.com/slideshow/2020/01/28/realestate/a-tour-of-burbank-calif.html,https:,,www.nytimes.com,slideshow,2020,01,28,realestate,a-tour-of-burbank-calif.html
https://www.nytimes.com/2019/12/25/world/asia/star-wars-kiss-singapore.html,https:,,www.nytimes.com,2019,12,25,world,asia,star-wars-kiss-singapore.html
https://www.nytimes.com/2020/01/20/opinion/future-dvds-streaming.html,https:,,www.nytimes.com,2020,01,20,opinion,future-dvds-streaming.html,
https://www.nytimes.com/2020/01/17/world/europe/hallstatt-austria-frozen-tourists.html,https:,,www.nytimes.com,2020,01,17,world,europe,hallstatt-austria-frozen-tourists.html
https://www.nytimes.com/2020/01/16/arts/television/rob-delaney-amazon-justified-hulu.html,https:,,www.nytimes.com,2020,01,16,arts,television,rob-delaney-amazon-justified-hulu.html
https://www.nytimes.com/2020/01/15/business/media/hot-nature-shows.html,https:,,www.nytimes.com,2020,01,15,business,media,hot-nature-shows.html
https://www.nytimes.com/2020/01/14/smarter-living/manage-streaming-tv-subscriptions-disney-hulu-netflix.html,https:,,www.nytimes.com,2020,01,14,smarter-living,manage-streaming-tv-subscriptions-disney-hulu-netflix.html,
https://www.nytimes.com/2019/11/15/opinion/disney-plus-streaming-netflix.html,https:,,www.nytimes.com,2019,11,15,opinion,disney-plus-streaming-netflix.html,
https://www.nytimes.com/2020/01/14/movies/star-wars-china.html,https:,,www.nytimes.com,2020,01,14,movies,star-wars-china.html,
https://www.nytimes.com/2006/10/26/technology/26disney.html,https:,,www.nytimes.com,2006,10,26,technology,26disney.html,
https://www.nytimes.com/2006/10/26/technology/disney-movies-on-a-tiny-disney-screen.html,https:,,www.nytimes.com,2006,10,26,technology,disney-movies-on-a-tiny-disney-screen.html,
https://www.nytimes.com/2004/12/03/travel/escapes/disney-by-the-numbers.html,https:,,www.nytimes.com,2004,12,03,travel,escapes,disney-by-the-numbers.html
https://www.nytimes.com/2005/09/17/opinion/disney-on-parade.html,https:,,www.nytimes.com,2005,09,17,opinion,disney-on-parade.html,
https://dealbook.nytimes.com/2014/10/06/walt-disney-co-backs-1-25-billion-lifeline-for-euro-disney/,https:,,dealbook.nytimes.com,2014,10,06,walt-disney-co-backs-1-25-billion-lifeline-for-euro-disney,,
https://www.nytimes.com/2008/08/01/arts/01arts-RAIMITODIREC_BRF.html,https:,,www.nytimes.com,2008,08,01,arts,01arts-RAIMITODIREC_BRF.html,
https://www.nytimes.com/2019/11/25/books/review/disneys-land-richard-snow-disneyland.html,https:,,www.nytimes.com,2019,11,25,books,review,disneys-land-richard-snow-disneyland.html
https://www.nytimes.com/2008/11/06/style/06iht-06disney.17579292.html,https:,,www.nytimes.com,2008,11,06,style,06iht-06disney.17579292.html,
https://www.nytimes.com/1995/08/01/opinion/from-disney-world-to-disneys-world.html,https:,,www.nytimes.com,1995,08,01,opinion,from-disney-world-to-disneys-world.html,
https://www.nytimes.com/2008/11/06/fashion/06disney.html,https:,,www.nytimes.com,2008,11,06,fashion,06disney.html,
https://www.nytimes.com/reuters/2020/06/24/business/24reuters-health-coronavirus-disney.html,https:,,www.nytimes.com,reuters,2020,06,24,business,24reuters-health-coronavirus-disney.html
https://artsbeat.blogs.nytimes.com/2009/02/06/blogs/06artsbeat-dreamwor1833.html,https:,,artsbeat.blogs.nytimes.com,2009,02,06,blogs,06artsbeat-dreamwor1833.html,
https://economix.blogs.nytimes.com/2007/12/03/euro-disney/,https:,,economix.blogs.nytimes.com,2007,12,03,euro-disney,,
https://www.nytimes.com/2010/07/09/arts/design/09galleries-003.html,https:,,www.nytimes.com,2010,07,09,arts,design,09galleries-003.html
https://www.nytimes.com/2006/12/03/books/chapters/1203-1st-gabl.html,https:,,www.nytimes.com,2006,12,03,books,chapters,1203-1st-gabl.html
https://www.nytimes.com/2006/01/26/opinion/26iht-eddisney.html,https:,,www.nytimes.com,2006,01,26,opinion,26iht-eddisney.html,
https://www.nytimes.com/slideshow/2009/04/01/movies/20090401-disney-slideshow_index.html,https:,,www.nytimes.com,slideshow,2009,04,01,movies,20090401-disney-slideshow_index.html
https://www.nytimes.com/1997/03/19/movies/a-disney-series.html,https:,,www.nytimes.com,1997,03,19,movies,a-disney-series.html,
https://www.nytimes.com/1997/06/14/nyregion/the-disney-parade.html,https:,,www.nytimes.com,1997,06,14,nyregion,the-disney-parade.html,
https://www.nytimes.com/2019/10/27/business/media/disney-plus-marketing.html,https:,,www.nytimes.com,2019,10,27,business,media,disney-plus-marketing.html
https://www.nytimes.com/2011/02/07/business/media/07disney.html,https:,,www.nytimes.com,2011,02,07,business,media,07disney.html
https://www.nytimes.com/2002/05/19/arts/theater/disney-onstage.html,https:,,www.nytimes.com,2002,05,19,arts,theater,disney-onstage.html
https://www.nytimes.com/2017/04/03/crosswords/disney-character-noble-line-on-the-beach.html,https:,,www.nytimes.com,2017,04,03,crosswords,disney-character-noble-line-on-the-beach.html,
